transaccion_id,cliente_id,producto_id,fecha,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,costo_envio,total,metodo_pago,estado_envio
T002129,C00509,P0006,2024-07-30,4,104670.99,418683.96,5,20934.2,0.0,397749.76,Tarjeta de crédito,Entregado
T002130,C00509,P0115,2024-06-22,1,39000.99,39000.99,10,3900.1,0.0,35100.89,Tarjeta de débito,Entregado
T002131,C00509,P0009,2026-01-28,1,76570.99,76570.99,5,3828.55,0.0,72742.44,Efectivo (contra entrega),Entregado
T002132,C00509,P0078,2025-04-29,1,82230.99,82230.99,5,4111.55,0.0,78119.44,Mercado Pago,Entregado
T002133,C00509,P0022,2023-04-19,2,86110.99,172221.98,5,8611.1,0.0,163610.88,Mercado Pago,Entregado
T002134,C00509,P0153,2023-04-16,1,80540.99,80540.99,0,0.0,0.0,80540.99,Transferencia bancaria,Entregado
T002135,C00510,P0042,2023-08-09,3,80280.99,240842.97,0,0.0,0.0,240842.97,Transferencia bancaria,Entregado
T002136,C00510,P0075,2024-12-22,1,51680.99,51680.99,10,5168.1,0.0,46512.89,Tarjeta de crédito,Entregado
T002137,C00510,P0014,2025-10-17,4,68510.99,274043.96,5,13702.2,0.0,260341.76,Mercado Pago,Entregado
T002138,C00510,P0028,2023-12-18,1,49350.99,49350.99,5,2467.55,0.0,46883.44,Efectivo (contra entrega),Cancelado
T002139,C00512,P0005,2024-09-28,1,15670.99,15670.99,0,0.0,3932.9,19603.89,Mercado Pago,Entregado
T002140,C00512,P0052,2025-02-28,2,93290.99,186581.98,0,0.0,0.0,186581.98,Tarjeta de débito,Cancelado
T002141,C00512,P0036,2025-11-12,1,6740.99,6740.99,0,0.0,3572.59,10313.58,Transferencia bancaria,Entregado
T002142,C00512,P0048,2025-09-27,1,21500.99,21500.99,10,2150.1,4335.64,23686.53,Transferencia bancaria,Entregado
T002143,C00512,P0026,2023-12-29,1,71960.99,71960.99,0,0.0,0.0,71960.99,Transferencia bancaria,Entregado
T002144,C00512,P0154,2023-10-09,3,30800.99,92402.97,15,13860.45,0.0,78542.52,Transferencia bancaria,En camino
T002145,C00512,P0163,2024-07-22,4,64460.99,257843.96,5,12892.2,0.0,244951.76,Tarjeta de crédito,Entregado
T002146,C00512,P0172,2024-02-28,1,24980.99,24980.99,10,2498.1,4216.09,26698.98,Tarjeta de débito,Entregado
T002147,C00514,P0179,2025-11-25,1,39260.99,39260.99,0,0.0,0.0,39260.99,Tarjeta de débito,Entregado
T002148,C00514,P0101,2025-06-18,1,85420.99,85420.99,0,0.0,0.0,85420.99,Efectivo (contra entrega),Entregado
T002149,C00515,P0184,2026-07-09,1,11240.99,11240.99,0,0.0,3671.19,14912.18,Tarjeta de débito,Entregado
T002150,C00515,P0049,2024-12-15,1,113080.99,113080.99,5,5654.05,0.0,107426.94,Tarjeta de crédito,Entregado
T002151,C00515,P0010,2024-10-20,1,99010.99,99010.99,0,0.0,0.0,99010.99,Mercado Pago,Entregado
T002152,C00515,P0174,2026-04-20,1,50040.99,50040.99,0,0.0,0.0,50040.99,Tarjeta de débito,Entregado
T002153,C00517,P0059,2025-01-30,3,66790.99,200372.97,5,10018.65,0.0,190354.32,Mercado Pago,Entregado
T002154,C00517,P0038,2026-03-23,1,69100.99,69100.99,0,0.0,0.0,69100.99,Tarjeta de débito,Entregado
T002155,C00517,P0047,2026-02-04,1,14020.99,14020.99,0,0.0,2620.06,16641.05,Tarjeta de débito,Entregado
T002156,C00517,P0074,2023-11-16,1,73660.99,73660.99,20,14732.2,0.0,58928.79,Transferencia bancaria,Entregado
T002157,C00517,P0173,2025-03-07,1,7980.99,7980.99,0,0.0,4333.73,12314.72,Mercado Pago,Entregado
T002158,C00517,P0023,2026-05-05,1,99980.99,99980.99,15,14997.15,0.0,84983.84,Mercado Pago,Entregado
T002159,C00518,P0028,2023-12-06,1,49350.99,49350.99,10,4935.1,0.0,44415.89,Tarjeta de débito,Entregado
T002160,C00518,P0025,2024-03-02,3,22880.99,68642.97,10,6864.3,0.0,61778.67,Tarjeta de débito,Entregado
T002161,C00518,P0159,2024-12-14,2,108820.99,217641.98,5,10882.1,0.0,206759.88,Tarjeta de débito,En camino
T002162,C00518,P0132,2026-06-18,1,34240.99,34240.99,0,0.0,0.0,34240.99,Efectivo (contra entrega),Entregado
T002163,C00518,P0127,2025-06-01,2,53930.99,107861.98,0,0.0,0.0,107861.98,Mercado Pago,Entregado
T002164,C00518,P0172,2023-05-08,1,24980.99,24980.99,0,0.0,3307.8,28288.79,Mercado Pago,Preparando
T002165,C00520,P0096,2026-07-03,1,32440.99,32440.99,0,0.0,0.0,32440.99,Tarjeta de débito,Entregado
T002166,C00520,P0129,2026-07-31,1,121150.99,121150.99,10,12115.1,0.0,109035.89,Tarjeta de débito,Entregado
T002167,C00520,P0124,2026-07-10,1,55570.99,55570.99,0,0.0,0.0,55570.99,Transferencia bancaria,En camino
T002168,C00520,P0084,2026-06-04,1,106390.99,106390.99,10,10639.1,0.0,95751.89,Transferencia bancaria,Cancelado
T002169,C00520,P0072,2026-07-05,4,60590.99,242363.96,5,12118.2,0.0,230245.76,Tarjeta de débito,Entregado
T002170,C00520,P0042,2026-07-29,3,80280.99,240842.97,0,0.0,0.0,240842.97,Tarjeta de crédito,Entregado
T002171,C00520,P0019,2026-06-05,2,143070.99,286141.98,0,0.0,0.0,286141.98,Mercado Pago,En camino
T002172,C00520,P0052,2026-07-17,1,93290.99,93290.99,0,0.0,0.0,93290.99,Tarjeta de crédito,Entregado
T002173,C00520,P0004,2026-07-24,1,73400.99,73400.99,0,0.0,0.0,73400.99,Tarjeta de crédito,Entregado
T002174,C00520,P0019,2026-07-22,1,143070.99,143070.99,10,14307.1,0.0,128763.89,Transferencia bancaria,Entregado
T002175,C00520,P0126,2026-06-16,2,29260.99,58521.98,20,11704.4,0.0,46817.58,Transferencia bancaria,Entregado
T002176,C00520,P0008,2026-07-13,1,44030.99,44030.99,0,0.0,0.0,44030.99,Tarjeta de crédito,Entregado
T002177,C00520,P0086,2026-06-14,3,17970.99,53912.97,0,0.0,0.0,53912.97,Efectivo (contra entrega),Entregado
T002178,C00521,P0034,2026-07-05,1,16800.99,16800.99,0,0.0,2468.41,19269.4,Tarjeta de crédito,Entregado
T002179,C00521,P0074,2026-07-30,2,73660.99,147321.98,0,0.0,0.0,147321.98,Mercado Pago,Entregado
T002180,C00521,P0046,2026-07-07,2,18770.99,37541.98,0,0.0,0.0,37541.98,Transferencia bancaria,Entregado
T002181,C00521,P0157,2026-07-29,1,2850.99,2850.99,0,0.0,2479.83,5330.82,Tarjeta de crédito,En camino
T002182,C00521,P0173,2026-07-16,1,7980.99,7980.99,0,0.0,3769.47,11750.46,Efectivo (contra entrega),Entregado
T002183,C00523,P0143,2025-08-13,2,78310.99,156621.98,0,0.0,0.0,156621.98,Tarjeta de crédito,Entregado
T002184,C00523,P0113,2025-06-09,1,45170.99,45170.99,0,0.0,0.0,45170.99,Tarjeta de débito,Entregado
T002185,C00523,P0013,2026-08-02,1,33690.99,33690.99,0,0.0,0.0,33690.99,Tarjeta de crédito,Entregado
T002186,C00523,P0086,2024-10-28,1,17970.99,17970.99,10,1797.1,2977.37,19151.26,Efectivo (contra entrega),Entregado
T002187,C00523,P0034,2026-05-16,1,16800.99,16800.99,10,1680.1,3583.76,18704.65,Tarjeta de crédito,Entregado
T002188,C00523,P0043,2024-12-22,2,35310.99,70621.98,0,0.0,0.0,70621.98,Mercado Pago,Entregado
T002189,C00523,P0124,2025-02-02,1,55570.99,55570.99,0,0.0,0.0,55570.99,Tarjeta de crédito,Entregado
T002190,C00525,P0178,2026-06-09,2,82810.99,165621.98,0,0.0,0.0,165621.98,Tarjeta de débito,Entregado
T002191,C00525,P0167,2026-07-24,2,116770.99,233541.98,15,35031.3,0.0,198510.68,Tarjeta de débito,Cancelado
T002192,C00525,P0089,2026-08-02,1,70110.99,70110.99,0,0.0,0.0,70110.99,Transferencia bancaria,Entregado
T002193,C00525,P0162,2026-07-25,1,60870.99,60870.99,10,6087.1,0.0,54783.89,Transferencia bancaria,Entregado
T002194,C00525,P0110,2026-07-29,1,148390.99,148390.99,0,0.0,0.0,148390.99,Tarjeta de débito,Entregado
T002195,C00525,P0133,2026-07-16,1,23360.99,23360.99,0,0.0,2548.14,25909.13,Mercado Pago,Entregado
T002196,C00525,P0035,2026-07-29,1,7230.99,7230.99,10,723.1,2691.54,9199.43,Tarjeta de crédito,Entregado
T002197,C00526,P0183,2026-07-27,1,28350.99,28350.99,0,0.0,3032.64,31383.63,Tarjeta de débito,Entregado
T002198,C00526,P0116,2024-05-06,2,25880.99,51761.98,0,0.0,0.0,51761.98,Mercado Pago,Entregado
T002199,C00526,P0126,2025-10-10,1,29260.99,29260.99,5,1463.05,2854.95,30652.89,Efectivo (contra entrega),Entregado
T002200,C00526,P0097,2026-03-28,2,118090.99,236181.98,0,0.0,0.0,236181.98,Transferencia bancaria,Entregado
T002201,C00526,P0148,2024-11-10,2,86710.99,173421.98,5,8671.1,0.0,164750.88,Tarjeta de débito,Preparando
T002202,C00526,P0033,2025-03-24,2,38270.99,76541.98,5,3827.1,0.0,72714.88,Tarjeta de débito,Entregado
T002203,C00526,P0167,2024-05-03,2,116770.99,233541.98,10,23354.2,0.0,210187.78,Tarjeta de crédito,Entregado
T002204,C00526,P0059,2025-06-02,1,66790.99,66790.99,0,0.0,0.0,66790.99,Mercado Pago,Preparando
T002205,C00526,P0151,2026-04-16,1,43590.99,43590.99,0,0.0,0.0,43590.99,Tarjeta de débito,Entregado
T002206,C00526,P0168,2024-09-29,2,20280.99,40561.98,0,0.0,0.0,40561.98,Transferencia bancaria,Cancelado
T002207,C00526,P0003,2026-04-26,2,95520.99,191041.98,0,0.0,0.0,191041.98,Tarjeta de débito,Entregado
T002208,C00526,P0063,2026-07-20,3,64680.99,194042.97,0,0.0,0.0,194042.97,Tarjeta de débito,Entregado
T002209,C00526,P0155,2025-03-31,1,108460.99,108460.99,0,0.0,0.0,108460.99,Tarjeta de crédito,Entregado
T002210,C00526,P0041,2026-08-07,1,34130.99,34130.99,10,3413.1,0.0,30717.89,Tarjeta de crédito,Cancelado
T002211,C00526,P0116,2025-05-10,1,25880.99,25880.99,0,0.0,3204.33,29085.32,Tarjeta de crédito,Entregado
T002212,C00528,P0064,2024-01-01,1,71270.99,71270.99,0,0.0,0.0,71270.99,Tarjeta de crédito,Preparando
T002213,C00528,P0156,2024-08-18,1,23880.99,23880.99,5,1194.05,2392.41,25079.35,Tarjeta de crédito,Entregado
T002214,C00528,P0010,2025-09-17,1,99010.99,99010.99,0,0.0,0.0,99010.99,Tarjeta de débito,Cancelado
T002215,C00528,P0069,2025-05-24,1,26180.99,26180.99,5,1309.05,4357.27,29229.21,Transferencia bancaria,En camino
T002216,C00528,P0132,2024-11-22,1,34240.99,34240.99,0,0.0,0.0,34240.99,Transferencia bancaria,Entregado
T002217,C00528,P0132,2024-04-07,2,34240.99,68481.98,0,0.0,0.0,68481.98,Mercado Pago,Entregado
T002218,C00528,P0112,2026-08-09,1,52410.99,52410.99,0,0.0,0.0,52410.99,Tarjeta de débito,Entregado
T002219,C00529,P0154,2026-05-28,1,30800.99,30800.99,5,1540.05,0.0,29260.94,Transferencia bancaria,Entregado
T002220,C00529,P0048,2026-06-12,1,21500.99,21500.99,0,0.0,2025.07,23526.06,Tarjeta de crédito,Entregado
T002221,C00529,P0108,2026-08-01,1,106640.99,106640.99,20,21328.2,0.0,85312.79,Mercado Pago,Preparando
T002222,C00529,P0104,2026-07-23,2,56920.99,113841.98,0,0.0,0.0,113841.98,Mercado Pago,Entregado
T002223,C00529,P0041,2026-06-23,3,34130.99,102392.97,0,0.0,0.0,102392.97,Tarjeta de crédito,Entregado
T002224,C00529,P0126,2026-05-20,4,29260.99,117043.96,0,0.0,0.0,117043.96,Transferencia bancaria,Entregado
T002225,C00529,P0092,2026-07-31,1,67840.99,67840.99,5,3392.05,0.0,64448.94,Tarjeta de crédito,En camino
T002226,C00529,P0057,2026-07-22,1,2250.99,2250.99,0,0.0,2601.89,4852.88,Efectivo (contra entrega),En camino
T002227,C00529,P0012,2026-06-04,1,113560.99,113560.99,5,5678.05,0.0,107882.94,Efectivo (contra entrega),Entregado
T002228,C00530,P0161,2025-11-07,1,92880.99,92880.99,5,4644.05,0.0,88236.94,Tarjeta de débito,Entregado
T002229,C00530,P0106,2024-08-09,1,12090.99,12090.99,0,0.0,4450.54,16541.53,Tarjeta de débito,Entregado
T002230,C00531,P0023,2025-04-10,1,99980.99,99980.99,15,14997.15,0.0,84983.84,Transferencia bancaria,Entregado
T002231,C00531,P0137,2025-12-27,1,37150.99,37150.99,0,0.0,0.0,37150.99,Tarjeta de débito,Entregado
T002232,C00531,P0158,2025-05-15,1,48410.99,48410.99,0,0.0,0.0,48410.99,Efectivo (contra entrega),Entregado
T002233,C00531,P0096,2026-08-01,2,32440.99,64881.98,0,0.0,0.0,64881.98,Efectivo (contra entrega),Entregado
T002234,C00531,P0146,2026-05-20,3,77950.99,233852.97,20,46770.59,0.0,187082.38,Mercado Pago,Entregado
T002235,C00531,P0056,2025-05-28,1,72090.99,72090.99,10,7209.1,0.0,64881.89,Efectivo (contra entrega),Entregado
T002236,C00531,P0108,2026-03-22,1,106640.99,106640.99,10,10664.1,0.0,95976.89,Transferencia bancaria,Entregado
T002237,C00531,P0036,2025-05-31,1,6740.99,6740.99,0,0.0,1835.64,8576.63,Tarjeta de crédito,Entregado
T002238,C00532,P0075,2024-04-04,1,51680.99,51680.99,0,0.0,0.0,51680.99,Tarjeta de débito,Cancelado
T002239,C00532,P0084,2024-08-20,2,106390.99,212781.98,5,10639.1,0.0,202142.88,Transferencia bancaria,En camino
T002240,C00532,P0014,2024-12-31,1,68510.99,68510.99,5,3425.55,0.0,65085.44,Efectivo (contra entrega),En camino
T002241,C00532,P0061,2026-05-26,3,29560.99,88682.97,0,0.0,0.0,88682.97,Tarjeta de débito,En camino
T002242,C00532,P0089,2026-06-30,1,70110.99,70110.99,5,3505.55,0.0,66605.44,Tarjeta de crédito,Entregado
T002243,C00532,P0056,2026-07-07,1,72090.99,72090.99,5,3604.55,0.0,68486.44,Tarjeta de débito,Entregado
T002244,C00533,P0181,2025-12-09,2,14430.99,28861.98,20,5772.4,3899.81,26989.39,Tarjeta de crédito,Entregado
T002245,C00533,P0096,2026-06-20,1,32440.99,32440.99,0,0.0,0.0,32440.99,Mercado Pago,Entregado
T002246,C00533,P0024,2026-07-10,2,102000.99,204001.98,0,0.0,0.0,204001.98,Tarjeta de débito,Entregado
T002247,C00533,P0096,2026-03-18,1,32440.99,32440.99,0,0.0,0.0,32440.99,Tarjeta de débito,Entregado
T002248,C00533,P0098,2025-11-26,2,66450.99,132901.98,5,6645.1,0.0,126256.88,Transferencia bancaria,Entregado
T002249,C00533,P0136,2026-05-09,3,47130.99,141392.97,0,0.0,0.0,141392.97,Transferencia bancaria,Entregado
T002250,C00534,P0125,2026-03-06,1,138210.99,138210.99,0,0.0,0.0,138210.99,Tarjeta de débito,Entregado
T002251,C00534,P0116,2025-01-18,1,25880.99,25880.99,5,1294.05,4258.67,28845.61,Efectivo (contra entrega),Entregado
T002252,C00535,P0075,2025-09-10,1,51680.99,51680.99,20,10336.2,0.0,41344.79,Mercado Pago,Entregado
T002253,C00535,P0087,2024-11-25,1,92990.99,92990.99,5,4649.55,0.0,88341.44,Transferencia bancaria,Preparando
T002254,C00535,P0050,2025-10-27,2,5120.99,10241.98,10,1024.2,2768.11,11985.89,Mercado Pago,Entregado
T002255,C00535,P0032,2025-01-13,3,46630.99,139892.97,5,6994.65,0.0,132898.32,Transferencia bancaria,Cancelado
T002256,C00535,P0144,2024-12-01,1,136210.99,136210.99,0,0.0,0.0,136210.99,Transferencia bancaria,Preparando
T002257,C00535,P0123,2023-03-04,1,57150.99,57150.99,0,0.0,0.0,57150.99,Tarjeta de crédito,Entregado
T002258,C00536,P0043,2024-12-14,1,35310.99,35310.99,0,0.0,0.0,35310.99,Transferencia bancaria,Entregado
T002259,C00536,P0055,2024-12-22,1,90690.99,90690.99,0,0.0,0.0,90690.99,Transferencia bancaria,Entregado
T002260,C00536,P0014,2025-07-11,1,68510.99,68510.99,0,0.0,0.0,68510.99,Tarjeta de débito,Entregado
T002261,C00536,P0079,2026-08-10,1,9850.99,9850.99,5,492.55,1584.71,10943.15,Tarjeta de crédito,Entregado
T002262,C00536,P0069,2023-08-25,1,26180.99,26180.99,0,0.0,3591.39,29772.38,Efectivo (contra entrega),Entregado
T002263,C00537,P0049,2024-09-13,2,113080.99,226161.98,0,0.0,0.0,226161.98,Efectivo (contra entrega),Entregado
T002264,C00537,P0056,2025-11-21,1,72090.99,72090.99,15,10813.65,0.0,61277.34,Tarjeta de débito,Entregado
T002265,C00538,P0007,2026-01-04,1,16940.99,16940.99,0,0.0,1829.02,18770.01,Tarjeta de crédito,Entregado
T002266,C00538,P0078,2026-05-20,1,82230.99,82230.99,0,0.0,0.0,82230.99,Tarjeta de débito,Entregado
T002267,C00539,P0164,2025-11-16,1,32940.99,32940.99,0,0.0,0.0,32940.99,Efectivo (contra entrega),Entregado
T002268,C00540,P0002,2026-07-23,1,34510.99,34510.99,0,0.0,0.0,34510.99,Tarjeta de crédito,Entregado
T002269,C00540,P0092,2026-05-19,1,67840.99,67840.99,0,0.0,0.0,67840.99,Efectivo (contra entrega),Entregado
T002270,C00540,P0120,2026-03-26,1,58730.99,58730.99,0,0.0,0.0,58730.99,Transferencia bancaria,Entregado
T002271,C00540,P0172,2026-07-31,1,24980.99,24980.99,0,0.0,3581.44,28562.43,Tarjeta de crédito,Entregado
T002272,C00540,P0104,2026-02-18,1,56920.99,56920.99,0,0.0,0.0,56920.99,Transferencia bancaria,Entregado
T002273,C00540,P0104,2025-12-12,1,56920.99,56920.99,0,0.0,0.0,56920.99,Mercado Pago,Preparando
T002274,C00540,P0035,2025-10-26,1,7230.99,7230.99,0,0.0,2229.7,9460.69,Tarjeta de débito,Cancelado
T002275,C00540,P0084,2026-08-04,1,106390.99,106390.99,0,0.0,0.0,106390.99,Tarjeta de débito,Entregado
T002276,C00540,P0142,2026-02-11,1,80160.99,80160.99,20,16032.2,0.0,64128.79,Mercado Pago,Entregado
T002277,C00540,P0113,2026-02-08,1,45170.99,45170.99,20,9034.2,0.0,36136.79,Efectivo (contra entrega),Entregado
T002278,C00540,P0055,2026-03-20,1,90690.99,90690.99,0,0.0,0.0,90690.99,Tarjeta de débito,Entregado
T002279,C00540,P0179,2026-02-17,1,39260.99,39260.99,5,1963.05,0.0,37297.94,Mercado Pago,Entregado
T002280,C00540,P0128,2026-03-06,1,68490.99,68490.99,10,6849.1,0.0,61641.89,Mercado Pago,Entregado
T002281,C00541,P0082,2024-12-11,1,70870.99,70870.99,0,0.0,0.0,70870.99,Mercado Pago,En camino
T002282,C00541,P0166,2025-12-06,3,11070.99,33212.97,10,3321.3,0.0,29891.67,Tarjeta de débito,En camino
T002283,C00541,P0008,2024-11-21,1,44030.99,44030.99,0,0.0,0.0,44030.99,Tarjeta de débito,Entregado
T002284,C00541,P0158,2024-05-03,1,48410.99,48410.99,5,2420.55,0.0,45990.44,Tarjeta de crédito,Entregado
T002285,C00541,P0095,2025-11-24,1,27440.99,27440.99,0,0.0,3029.6,30470.59,Tarjeta de crédito,Preparando
T002286,C00541,P0079,2025-10-19,1,9850.99,9850.99,20,1970.2,1717.77,9598.56,Transferencia bancaria,Entregado
T002287,C00542,P0028,2025-09-10,3,49350.99,148052.97,10,14805.3,0.0,133247.67,Transferencia bancaria,Entregado
T002288,C00542,P0178,2026-04-22,1,82810.99,82810.99,0,0.0,0.0,82810.99,Tarjeta de débito,Entregado
T002289,C00542,P0112,2026-02-21,1,52410.99,52410.99,15,7861.65,0.0,44549.34,Efectivo (contra entrega),Entregado
T002290,C00542,P0032,2025-07-11,2,46630.99,93261.98,0,0.0,0.0,93261.98,Transferencia bancaria,Preparando
T002291,C00542,P0120,2026-05-01,1,58730.99,58730.99,10,5873.1,0.0,52857.89,Tarjeta de débito,Preparando
T002292,C00542,P0005,2025-08-11,1,15670.99,15670.99,0,0.0,2991.4,18662.39,Efectivo (contra entrega),Entregado
T002293,C00542,P0050,2026-01-04,1,5120.99,5120.99,0,0.0,1754.53,6875.52,Tarjeta de débito,Preparando
T002294,C00542,P0009,2025-08-20,2,76570.99,153141.98,0,0.0,0.0,153141.98,Mercado Pago,Entregado
T002295,C00542,P0142,2026-08-02,1,80160.99,80160.99,10,8016.1,0.0,72144.89,Mercado Pago,Preparando
T002296,C00542,P0089,2026-08-03,2,70110.99,140221.98,5,7011.1,0.0,133210.88,Transferencia bancaria,Preparando
T002297,C00542,P0120,2026-08-04,1,58730.99,58730.99,0,0.0,0.0,58730.99,Efectivo (contra entrega),Preparando
T002298,C00543,P0066,2025-08-27,3,32260.99,96782.97,5,4839.15,0.0,91943.82,Efectivo (contra entrega),Entregado
T002299,C00543,P0050,2025-04-15,1,5120.99,5120.99,0,0.0,3574.27,8695.26,Efectivo (contra entrega),Cancelado
T002300,C00543,P0018,2025-09-12,1,88340.99,88340.99,5,4417.05,0.0,83923.94,Mercado Pago,Entregado
T002301,C00543,P0037,2025-12-21,3,4430.99,13292.97,15,1993.95,3283.3,14582.32,Mercado Pago,Entregado
T002302,C00543,P0149,2025-06-06,3,91760.99,275282.97,0,0.0,0.0,275282.97,Mercado Pago,Entregado
T002303,C00543,P0061,2025-08-04,1,29560.99,29560.99,0,0.0,3528.3,33089.29,Efectivo (contra entrega),Entregado
T002304,C00543,P0158,2025-05-24,1,48410.99,48410.99,5,2420.55,0.0,45990.44,Tarjeta de débito,Entregado
T002305,C00543,P0116,2026-07-15,2,25880.99,51761.98,5,2588.1,0.0,49173.88,Mercado Pago,Entregado
T002306,C00543,P0127,2025-04-05,2,53930.99,107861.98,0,0.0,0.0,107861.98,Transferencia bancaria,Entregado
T002307,C00543,P0036,2025-09-02,1,6740.99,6740.99,0,0.0,3673.78,10414.77,Tarjeta de débito,Preparando
T002308,C00543,P0137,2026-03-08,1,37150.99,37150.99,10,3715.1,0.0,33435.89,Tarjeta de débito,En camino
T002309,C00543,P0068,2025-12-18,2,120640.99,241281.98,10,24128.2,0.0,217153.78,Transferencia bancaria,Entregado
T002310,C00543,P0075,2026-02-05,1,51680.99,51680.99,0,0.0,0.0,51680.99,Efectivo (contra entrega),Entregado
T002311,C00543,P0050,2025-05-12,1,5120.99,5120.99,0,0.0,1716.15,6837.14,Transferencia bancaria,Entregado
T002312,C00544,P0182,2025-11-08,1,118780.99,118780.99,0,0.0,0.0,118780.99,Mercado Pago,Entregado
T002313,C00544,P0057,2025-12-21,3,2250.99,6752.97,0,0.0,4472.56,11225.53,Mercado Pago,Entregado
T002314,C00544,P0136,2026-01-07,1,47130.99,47130.99,0,0.0,0.0,47130.99,Transferencia bancaria,Entregado
T002315,C00544,P0044,2026-04-17,1,73620.99,73620.99,0,0.0,0.0,73620.99,Transferencia bancaria,Entregado
T002316,C00544,P0101,2026-03-11,1,85420.99,85420.99,0,0.0,0.0,85420.99,Mercado Pago,Entregado
T002317,C00544,P0179,2026-03-12,2,39260.99,78521.98,20,15704.4,0.0,62817.58,Tarjeta de crédito,Entregado
T002318,C00544,P0117,2026-05-31,1,122170.99,122170.99,0,0.0,0.0,122170.99,Tarjeta de crédito,Entregado
T002319,C00544,P0156,2026-04-05,3,23880.99,71642.97,5,3582.15,0.0,68060.82,Efectivo (contra entrega),Entregado
T002320,C00545,P0133,2025-10-10,1,23360.99,23360.99,0,0.0,3373.08,26734.07,Transferencia bancaria,Entregado
T002321,C00545,P0045,2026-01-01,1,2330.99,2330.99,0,0.0,3310.98,5641.97,Efectivo (contra entrega),Entregado
T002322,C00546,P0129,2026-05-04,2,121150.99,242301.98,0,0.0,0.0,242301.98,Mercado Pago,Entregado
T002323,C00546,P0111,2025-11-24,2,59100.99,118201.98,0,0.0,0.0,118201.98,Transferencia bancaria,Cancelado
T002324,C00546,P0143,2026-01-02,1,78310.99,78310.99,5,3915.55,0.0,74395.44,Tarjeta de crédito,Cancelado
T002325,C00546,P0125,2025-04-16,1,138210.99,138210.99,5,6910.55,0.0,131300.44,Transferencia bancaria,Cancelado
T002326,C00547,P0023,2026-08-02,1,99980.99,99980.99,10,9998.1,0.0,89982.89,Transferencia bancaria,Entregado
T002327,C00547,P0185,2026-07-21,1,120880.99,120880.99,15,18132.15,0.0,102748.84,Mercado Pago,Preparando
T002328,C00547,P0035,2026-07-18,1,7230.99,7230.99,0,0.0,2425.48,9656.47,Efectivo (contra entrega),Entregado
T002329,C00547,P0139,2026-08-02,2,76500.99,153001.98,0,0.0,0.0,153001.98,Tarjeta de crédito,Entregado
T002330,C00547,P0076,2026-08-09,1,80370.99,80370.99,0,0.0,0.0,80370.99,Transferencia bancaria,Entregado
T002331,C00547,P0125,2026-05-13,2,138210.99,276421.98,10,27642.2,0.0,248779.78,Mercado Pago,Entregado
T002332,C00547,P0140,2026-07-29,1,116180.99,116180.99,5,5809.05,0.0,110371.94,Efectivo (contra entrega),Entregado
T002333,C00548,P0035,2025-01-23,1,7230.99,7230.99,0,0.0,3346.91,10577.9,Efectivo (contra entrega),En camino
T002334,C00549,P0003,2025-04-08,1,95520.99,95520.99,5,4776.05,0.0,90744.94,Transferencia bancaria,Entregado
T002335,C00549,P0146,2024-07-16,1,77950.99,77950.99,0,0.0,0.0,77950.99,Mercado Pago,Entregado
